timestamp,gyro(x),gyro(y),gyro(z)
1619040945521,1.5258789E-4,-2.2888184E-4,2.2888184E-4
1619040945724,1.5258789E-4,1.9836426E-4,3.3569336E-4
1619040945923,3.6621094E-4,-4.4250488E-4,-9.1552734E-5
1619040946120,4.5776367E-5,-1.2207031E-4,1.5258789E-5
1619040946320,4.5776367E-5,3.0517578E-4,-1.9836426E-4
1619040946523,4.5776367E-5,-3.3569336E-4,2.2888184E-4
1619040946723,-4.5776367E-5,-1.2207031E-4,4.4250488E-4
1619040946923,1.5258789E-4,3.0517578E-4,1.5258789E-5
1619040947119,6.1035156E-5,-1.2207031E-4,2.2888184E-4
1619040947320,3.6621094E-4,-3.3569336E-4,1.5258789E-5
1619040947522,-1.6784668E-4,-1.5258789E-5,3.3569336E-4
1619040947722,-4.5776367E-5,-1.2207031E-4,-1.9836426E-4
1619040947918,1.5258789E-4,-2.2888184E-4,1.5258789E-5
1619040948118,-1.5258789E-4,1.9836426E-4,3.3569336E-4
1619040948320,-4.5776367E-5,-2.2888184E-4,4.4250488E-4
1619040948519,1.5258789E-4,-2.2888184E-4,3.3569336E-4
1619040957907,7.9345703E-4,1.9836426E-4,-1.9836426E-4
1619040958106,3.6621094E-4,-1.5258789E-5,1.5258789E-5
1619040958306,5.79834E-4,3.0517578E-4,-1.9836426E-4
1619040958508,9.0026855E-4,-1.2207031E-4,1.2207031E-4
1619040958705,5.79834E-4,1.9836426E-4,1.2207031E-4
1619040958908,3.6621094E-4,3.0517578E-4,1.2207031E-4
1619040959103,3.6621094E-4,-9.765625E-4,1.2207031E-4
1619040959304,1.5258789E-4,4.119873E-4,-1.9836426E-4
1619040959507,3.6621094E-4,-1.5258789E-5,1.2207031E-4
1619040959707,4.7302246E-4,-3.3569336E-4,-9.1552734E-5
1619040959903,4.7302246E-4,9.1552734E-5,-1.9836426E-4
1619040960103,5.79834E-4,-1.2207031E-4,-9.1552734E-5
1619040960302,6.866455E-4,1.9836426E-4,-1.9836426E-4
1619040960506,4.7302246E-4,-2.2888184E-4,1.2207031E-4
1619040960706,7.9345703E-4,9.1552734E-5,-3.0517578E-4
1619040960905,4.7302246E-4,-3.3569336E-4,-5.187988E-4
1619040961102,9.0026855E-4,9.1552734E-5,1.2207031E-4
1619040961302,6.866455E-4,-1.5258789E-5,3.3569336E-4
1619040961501,7.9345703E-4,-1.5258789E-5,-3.0517578E-4
1619040961701,3.6621094E-4,9.1552734E-5,-9.1552734E-5
1619040961904,0.0012207031,3.0517578E-4,-9.1552734E-5
1619040962100,6.866455E-4,9.1552734E-5,1.5258789E-5
1619040962300,2.593994E-4,-1.2207031E-4,-9.1552734E-5
1619040962503,1.5258789E-4,-5.493164E-4,1.2207031E-4
1619040962703,4.7302246E-4,1.9836426E-4,-5.187988E-4
1619040962899,4.7302246E-4,-1.5258789E-5,-1.9836426E-4
1619040963098,6.866455E-4,4.119873E-4,-9.1552734E-5
1619040963301,1.5258789E-4,9.1552734E-5,2.2888184E-4
1619040963502,2.593994E-4,-4.4250488E-4,-9.1552734E-5
1619040963702,4.7302246E-4,-1.2207031E-4,-1.9836426E-4
1619040963898,4.5776367E-5,-1.2207031E-4,1.2207031E-4
1619040964097,3.6621094E-4,-3.3569336E-4,1.2207031E-4
1619040964298,2.593994E-4,-2.2888184E-4,2.2888184E-4
1619040964501,3.6621094E-4,-1.2207031E-4,1.5258789E-5
1619040964701,0.0010070801,-4.4250488E-4,-1.9836426E-4
1619040964898,4.7302246E-4,1.9836426E-4,-1.9836426E-4
1619040965097,3.6621094E-4,-1.2207031E-4,-1.9836426E-4
1619040965299,3.6621094E-4,-1.2207031E-4,1.5258789E-5
1619040965495,4.7302246E-4,3.0517578E-4,-1.9836426E-4
1619040965696,3.6621094E-4,4.119873E-4,-9.1552734E-5
1619040965897,4.7302246E-4,-3.3569336E-4,-9.1552734E-5
1619040966099,4.7302246E-4,-1.5258789E-5,-1.9836426E-4
1619040966296,3.6621094E-4,-3.3569336E-4,-3.0517578E-4
1619040966496,7.9345703E-4,-1.5258789E-5,-3.0517578E-4
1619040966695,-4.5776367E-5,-2.2888184E-4,-3.0517578E-4
1619040966897,1.5258789E-4,-1.5258789E-5,-5.187988E-4
1619040967097,3.6621094E-4,-3.3569336E-4,1.5258789E-5
1619040967293,5.79834E-4,9.1552734E-5,1.2207031E-4
1619040967494,5.79834E-4,-1.5258789E-5,2.2888184E-4
1619040967697,1.5258789E-4,-8.69751E-4,2.2888184E-4
1619040967896,-6.1035156E-5,-2.2888184E-4,1.2207031E-4
1619040977880,3.6621094E-4,9.1552734E-5,2.2888184E-4
1619040978084,2.593994E-4,-1.2207031E-4,1.2207031E-4
1619040978283,4.7302246E-4,-2.2888184E-4,1.5258789E-5
1619040978483,5.79834E-4,-3.3569336E-4,5.493164E-4
1619040978684,4.7302246E-4,-1.5258789E-5,1.5258789E-5
1619040978883,3.6621094E-4,-1.2207031E-4,2.2888184E-4
1619040979083,5.79834E-4,-1.2207031E-4,2.2888184E-4
1619040979284,5.79834E-4,1.9836426E-4,1.5258789E-5
1619040979479,2.593994E-4,4.119873E-4,3.3569336E-4
1619040979682,6.866455E-4,-1.5258789E-5,3.3569336E-4
1619040979880,3.6621094E-4,-7.6293945E-4,5.493164E-4
1619040980079,3.6621094E-4,5.187988E-4,3.3569336E-4
1619040980280,5.79834E-4,-1.5258789E-5,1.5258789E-5
1619040980481,6.866455E-4,-1.2207031E-4,2.2888184E-4
1619040980677,6.866455E-4,5.187988E-4,1.2207031E-4
1619040980878,4.7302246E-4,-4.4250488E-4,-9.1552734E-5
1619040981079,5.79834E-4,9.1552734E-5,1.2207031E-4
1619040981280,3.6621094E-4,-2.2888184E-4,-1.9836426E-4
1619040981487,4.7302246E-4,4.119873E-4,1.5258789E-5
1619040981677,2.593994E-4,-1.5258789E-5,1.2207031E-4
1619040981876,2.593994E-4,-1.5258789E-5,-1.9836426E-4
1619040982079,3.6621094E-4,-2.2888184E-4,-9.1552734E-5
1619040982279,6.866455E-4,-3.3569336E-4,-9.1552734E-5
1619040982475,3.6621094E-4,-2.2888184E-4,1.2207031E-4
1619040982674,6.866455E-4,9.1552734E-5,1.2207031E-4
1619040982875,0.0010070801,-1.2207031E-4,-9.1552734E-5
1619040983077,7.9345703E-4,-3.3569336E-4,2.2888184E-4
1619040983280,2.593994E-4,-2.2888184E-4,-9.1552734E-5
1619040983473,5.79834E-4,-2.2888184E-4,1.2207031E-4
1619040983674,4.7302246E-4,-2.2888184E-4,1.2207031E-4
1619040983877,3.6621094E-4,-2.2888184E-4,-1.9836426E-4
1619040984076,7.9345703E-4,-1.5258789E-5,-9.1552734E-5
1619040984275,4.7302246E-4,-1.2207031E-4,1.2207031E-4
1619040984473,6.866455E-4,-3.3569336E-4,1.5258789E-5
1619040984672,4.5776367E-5,-2.2888184E-4,1.5258789E-5
1619040984876,6.866455E-4,-1.5258789E-5,1.5258789E-5
1619040985078,3.6621094E-4,-4.4250488E-4,1.5258789E-5
1619040985271,6.866455E-4,-1.5258789E-5,-9.1552734E-5
1619040985472,4.7302246E-4,-1.2207031E-4,1.2207031E-4
1619040985675,3.6621094E-4,-2.2888184E-4,3.3569336E-4
1619040985872,5.79834E-4,-2.2888184E-4,1.2207031E-4
1619040986071,-4.5776367E-5,1.9836426E-4,-1.9836426E-4
1619040986271,1.5258789E-4,-1.5258789E-5,1.5258789E-5
1619040986474,4.7302246E-4,-1.5258789E-5,1.5258789E-5
1619040986669,6.866455E-4,-2.2888184E-4,-3.0517578E-4
1619040986869,2.593994E-4,9.1552734E-5,-1.9836426E-4
1619040987070,6.866455E-4,-1.2207031E-4,2.2888184E-4
1619040987273,5.79834E-4,9.1552734E-5,1.5258789E-5
1619040987474,5.79834E-4,-1.2207031E-4,-1.9836426E-4
1619040987669,4.7302246E-4,-3.3569336E-4,1.5258789E-5
1619040987868,5.79834E-4,-1.2207031E-4,-3.0517578E-4
1619040988072,5.79834E-4,-1.2207031E-4,-3.0517578E-4
1619041001852,-2.2888184E-4,3.2043457E-4,1.5258789E-4
1619041002052,-2.2888184E-4,-2.1362305E-4,1.5258789E-4
1619041002254,-2.2888184E-4,0.0,4.5776367E-5
1619041002452,-2.2888184E-4,-3.2043457E-4,4.5776367E-5
1619041002657,-1.5258789E-5,-7.4768066E-4,-6.1035156E-5
1619041002850,-1.5258789E-5,-1.0681152E-4,-2.746582E-4
1619041003050,-5.340576E-4,4.272461E-4,4.5776367E-5
1619041003250,-3.3569336E-4,6.4086914E-4,1.5258789E-4
1619041003448,-1.5258789E-5,1.0681152E-4,3.6621094E-4
1619041003649,-1.2207031E-4,3.2043457E-4,1.5258789E-4
1619041003849,-3.3569336E-4,-1.0681152E-4,2.593994E-4
1619041004052,-2.2888184E-4,0.0,3.6621094E-4
1619041004247,-2.2888184E-4,3.2043457E-4,-6.1035156E-5
1619041004447,-1.5258789E-5,1.0681152E-4,-3.8146973E-4
1619041004647,9.1552734E-5,0.0,-1.6784668E-4
1619041004851,-1.2207031E-4,2.1362305E-4,3.6621094E-4
1619041005050,-1.5258789E-5,3.2043457E-4,-6.1035156E-5
1619041005247,-1.2207031E-4,1.0681152E-4,4.5776367E-5
1619041005447,-1.2207031E-4,-2.1362305E-4,-6.1035156E-5
1619041005650,9.1552734E-5,1.0681152E-4,1.5258789E-4
1619041005850,-2.2888184E-4,-1.0681152E-4,4.5776367E-5
1619041006050,-3.3569336E-4,4.272461E-4,-6.1035156E-5
1619041006247,-1.5258789E-5,-3.2043457E-4,1.5258789E-4
1619041006449,9.1552734E-5,-1.0681152E-4,1.5258789E-4
1619041006646,-1.5258789E-5,3.2043457E-4,-2.746582E-4
1619041006849,9.1552734E-5,-1.0681152E-4,4.5776367E-5
1619041007049,-2.2888184E-4,-3.2043457E-4,-1.6784668E-4
1619041007244,-3.2043457E-4,1.0681152E-4,4.5776367E-5
1619041007445,9.1552734E-5,1.0681152E-4,-1.6784668E-4
1619041007647,-3.3569336E-4,0.0,-6.1035156E-5
1619041007847,-2.2888184E-4,2.1362305E-4,-1.6784668E-4
1619041008043,-3.3569336E-4,4.272461E-4,1.5258789E-4
1619041008246,-2.2888184E-4,-3.2043457E-4,4.5776367E-5
1619041008446,-1.2207031E-4,3.2043457E-4,2.593994E-4
1619041008646,1.9836426E-4,0.0,2.593994E-4
1619041008842,1.9836426E-4,1.0681152E-4,2.593994E-4
1619041009042,-1.2207031E-4,-1.0681152E-4,1.5258789E-4
1619041009245,-4.4250488E-4,0.0,4.7302246E-4
1619041009443,-1.2207031E-4,0.0,4.5776367E-5
1619041009644,-1.5258789E-5,4.272461E-4,1.5258789E-4
1619041009841,-1.5258789E-5,2.1362305E-4,1.5258789E-4
1619041010044,-4.4250488E-4,1.0681152E-4,-6.1035156E-5
1619041010244,-2.2888184E-4,0.0,2.593994E-4
1619041010440,-1.5258789E-5,1.0681152E-4,1.5258789E-4
1619041010641,-4.4250488E-4,-2.1362305E-4,1.5258789E-4
1619041010844,-1.2207031E-4,-2.1362305E-4,-1.6784668E-4
1619041011041,-2.2888184E-4,3.2043457E-4,3.6621094E-4
1619041011239,9.1552734E-5,-2.1362305E-4,-6.1035156E-5
1619041011440,-1.2207031E-4,0.0,-6.1035156E-5
1619041011642,-1.5258789E-5,-2.1362305E-4,1.5258789E-4
1619041052188,-3.3569336E-4,4.272461E-4,-3.8146973E-4
1619041052388,-2.2888184E-4,1.0681152E-4,1.5258789E-4
1619041052592,-3.3569336E-4,4.272461E-4,2.593994E-4
1619041052792,-7.4768066E-4,2.1362305E-4,4.5776367E-5
1619041052988,-6.4086914E-4,4.272461E-4,-1.6784668E-4
1619041053187,-2.2888184E-4,0.0,-1.6784668E-4
1619041053388,-5.493164E-4,2.1362305E-4,4.5776367E-5
1619041053590,-3.3569336E-4,7.4768066E-4,-6.1035156E-5
1619041053789,-3.3569336E-4,0.0,-3.8146973E-4
1619041053986,9.1552734E-5,-6.1035156E-5,0.0
1619041054187,0.0,1.5258789E-4,2.1362305E-4
1619041054386,-1.5258789E-5,-1.6784668E-4,-1.0681152E-4
1619041054590,1.9836426E-4,1.5258789E-4,-1.0681152E-4
1619041054790,1.9836426E-4,-2.746582E-4,2.1362305E-4
1619041054993,1.9836426E-4,3.6621094E-4,3.2043457E-4
1619041055184,0.0,-2.746582E-4,-3.2043457E-4
1619041055384,1.9836426E-4,-6.1035156E-5,-2.1362305E-4
1619041055587,-1.0681152E-4,4.5776367E-5,0.0
1619041055784,9.1552734E-5,-2.746582E-4,-2.1362305E-4
1619041055984,1.9836426E-4,-3.8146973E-4,-3.2043457E-4
1619041056187,-1.0681152E-4,-6.1035156E-5,0.0
1619041056387,1.9836426E-4,-2.746582E-4,3.2043457E-4
1619041056582,6.2561035E-4,-3.8146973E-4,-2.1362305E-4
1619041056783,1.9836426E-4,4.5776367E-5,1.0681152E-4
1619041056986,3.0517578E-4,-1.6784668E-4,-1.0681152E-4
1619041057186,1.9836426E-4,-1.6784668E-4,-2.1362305E-4
1619041057382,1.9836426E-4,4.5776367E-5,-2.1362305E-4
1619041057582,-4.272461E-4,-1.6784668E-4,-2.1362305E-4
1619041057785,9.1552734E-5,-1.6784668E-4,2.1362305E-4
1619041057985,1.9836426E-4,3.6621094E-4,-2.1362305E-4
1619041058180,9.1552734E-5,4.5776367E-5,2.1362305E-4
1619041058382,3.0517578E-4,-1.6784668E-4,-2.1362305E-4
1619041058583,-1.5258789E-5,4.7302246E-4,-1.0681152E-4
1619041058781,5.187988E-4,-3.8146973E-4,1.0681152E-4
1619041058979,9.1552734E-5,1.5258789E-4,0.0
1619041059180,-1.5258789E-5,4.5776367E-5,1.0681152E-4
1619041059383,1.9836426E-4,-6.1035156E-5,0.0
1619041059583,1.9836426E-4,-5.950928E-4,-1.0681152E-4
1619041059779,-2.1362305E-4,4.5776367E-5,1.0681152E-4
1619041059978,-1.5258789E-5,-1.6784668E-4,1.0681152E-4
1619041060179,5.187988E-4,-3.8146973E-4,-1.0681152E-4
1619041060382,-1.0681152E-4,-1.6784668E-4,0.0
1619041060585,1.9836426E-4,-2.746582E-4,2.1362305E-4
1619041060778,4.119873E-4,-4.8828125E-4,3.2043457E-4
1619041060978,-1.0681152E-4,-6.1035156E-5,3.2043457E-4
1619041061181,5.187988E-4,-1.6784668E-4,2.1362305E-4
1619041077956,9.1552734E-5,-1.6784668E-4,-3.2043457E-4
1619041078159,3.0517578E-4,4.5776367E-5,-2.1362305E-4
1619041078360,-1.2207031E-4,-1.6784668E-4,4.272461E-4
1619041078559,4.119873E-4,1.5258789E-4,1.0681152E-4
1619041078759,9.1552734E-5,-1.6784668E-4,1.0681152E-4
1619041078959,-1.5258789E-5,4.5776367E-5,1.0681152E-4
1619041079159,9.1552734E-5,-6.1035156E-5,-2.1362305E-4
1619041079355,-1.0681152E-4,2.593994E-4,2.1362305E-4
1619041079553,9.1552734E-5,1.5258789E-4,-4.272461E-4
1619041079758,1.9836426E-4,-2.746582E-4,1.0681152E-4
1619041079958,9.1552734E-5,1.5258789E-4,1.0681152E-4
