1619046448814,4.5776367E-5,-3.0517578E-5,-6.1035156E-5
1619046449007,4.5776367E-5,4.5776367E-5,-1.2207031E-4
1619046449200,-1.9836426E-4,-7.6293945E-5,6.1035156E-5
1619046449390,-6.2561035E-4,4.5776367E-5,1.8310547E-4
1619046449582,2.2888184E-4,-1.9836426E-4,0.0
1619046449774,1.0681152E-4,1.0681152E-4,-6.1035156E-5
1619046449966,-1.5258789E-5,1.6784668E-4,6.1035156E-5
1619046450158,1.0681152E-4,4.5776367E-5,0.0
1619046450350,1.0681152E-4,-1.373291E-4,0.0
1619046450542,1.6784668E-4,1.0681152E-4,1.2207031E-4
1619046450734,4.5776367E-5,4.5776367E-5,-6.1035156E-5
1619046450926,6.5612793E-4,6.5612793E-4,0.0
1619046451118,-3.2043457E-4,-6.4086914E-4,-6.1035156E-5
1619046451310,4.5776367E-5,-1.373291E-4,0.0
1619046451501,1.6784668E-4,1.0681152E-4,-6.1035156E-5
1619046451694,4.5776367E-5,4.5776367E-5,-6.1035156E-5
1619046451885,-1.373291E-4,-1.373291E-4,1.2207031E-4
1619046452077,-1.5258789E-5,-1.5258789E-5,6.1035156E-5
1619046452269,-7.6293945E-5,-7.6293945E-5,1.2207031E-4
1619046452461,-1.5258789E-5,2.2888184E-4,0.0
1619046452653,1.6784668E-4,-7.6293945E-5,-6.1035156E-5
1619046452845,-1.373291E-4,-7.6293945E-5,6.1035156E-5
1619046453037,1.0681152E-4,9.1552734E-5,6.1035156E-5
1619046453229,2.2888184E-4,-7.6293945E-5,1.2207031E-4
1619046453421,1.0681152E-4,4.5776367E-5,1.8310547E-4
1619046453613,-7.6293945E-5,1.6784668E-4,6.1035156E-5
1619046453805,2.2888184E-4,-1.373291E-4,2.4414062E-4
1619046453997,0.0027313232,0.003829956,-1.8310547E-4
1619046454189,-0.0022125244,-0.003692627,-6.1035156E-5
1619046454381,2.2888184E-4,2.2888184E-4,2.4414062E-4
1619046454573,0.0032196045,0.0054779053,1.2207031E-4
1619046454766,-0.0031280518,-0.0054626465,0.0
1619046454957,0.0017547607,0.0032196045,1.2207031E-4
1619046455151,-0.0015411377,-0.002960205,6.1035156E-5
1619046455341,0.0027923584,0.0051116943,3.6621094E-4
1619046455533,-0.0023345947,-0.0047912598,6.1035156E-5
1619046455725,4.5776367E-5,4.5776367E-5,0.0
1619046455917,0.0016326904,0.0029754639,1.8310547E-4
1619046456109,-0.0016021729,-0.0027770996,1.2207031E-4
1619046456301,4.5776367E-5,-1.373291E-4,1.2207031E-4
1619046456494,-7.6293945E-5,1.0681152E-4,6.1035156E-5
1619046456689,1.0681152E-4,4.5776367E-5,1.2207031E-4
1619046456879,1.6784668E-4,4.5776367E-5,0.0
1619046457071,4.119873E-4,4.5776367E-5,0.0
1619046457262,5.950928E-4,1.0681152E-4,6.1035156E-5
1619046457454,9.613037E-4,8.8500977E-4,-1.8310547E-4
1619046457646,-0.0011749268,-0.002090454,-1.8310547E-4
1619046457838,-4.4250488E-4,2.89917E-4,6.1035156E-5
1619046458030,-5.645752E-4,1.0681152E-4,-2.4414062E-4
1619046458222,-3.8146973E-4,2.2888184E-4,-6.1035156E-5
1619046458412,-6.2561035E-4,-3.2043457E-4,-6.1035156E-4
1619046458604,-7.6293945E-5,3.5095215E-4,-6.1035156E-5
1619046458797,-3.2043457E-4,1.0681152E-4,-6.1035156E-5
1619046458990,7.7819824E-4,-5.0354004E-4,6.713867E-4
1619046459182,4.5776367E-5,-1.373291E-4,4.272461E-4
1619046459374,4.5776367E-5,1.6784668E-4,2.4414062E-4
1619046459565,-0.0065460205,6.5612793E-4,-0.26701355
