pressStart,pressStop,label,max beta,max gamma,min beta,min gamma,mean beta,mean gamma,AUB,ALB
1618975179293,1618975179413,1,0.0204646437264866,0.0151602024928857,0.0204646437264866,0.0151602024928857,0.0,0.0,0.9332094418319472,0.0
1618975179901,1618975179982,3,-0.0134098682735133,-0.0137094260071142,-0.0134098682735133,-0.0137094260071142,0.0,0.0,0.0,0.7743526860287897
1618975181038,1618975181172,7,0.0094935747264866,0.0018392795928857,0.0094935747264866,0.0018392795928857,0.0,0.0,1.3794277456762425,0.0
1618975181289,1618975181382,8,-0.0126621872735133,-0.0026315456071142,-0.0126621872735133,-0.0026315456071142,0.0,0.0,0.0,1.3658861660446184
1618975182074,1618975182143,0,0.0093867627264866,0.0047079319928857,0.0093867627264866,0.0047079319928857,0.0,0.0,1.1059093890832268,0.0
1619034677871,1619034677934,5,3.312509348663855e-05,8.224937885724346e-06,3.312509348663855e-05,8.224937885724346e-06,0.0,0.0,1.3274189516538655,0.0
1619034679982,1619034680023,7,0.0003535596664866,-0.0003122096271142,0.0003535596664866,-0.0003122096271142,0.0,0.0,-0.8474271476533323,0.0
1619034683192,1619034683235,0,-0.0002720506735133,8.224937885724346e-06,-0.0002720506735133,8.224937885724346e-06,0.0,0.0,0.0,-1.5405724233714644
1619034760940,1619034760971,1,0.0001094190364866,-2.229264011427565e-05,0.0001094190364866,-2.229264011427565e-05,0.0,0.0,-1.3698106738282134,0.0
1619035178140,1619035178183,2,-0.0001194627935133,-0.0002206568971142,-0.0001194627935133,-0.0002206568971142,0.0,0.0,0.0,0.4962135748711468
1619035179321,1619035179384,2,0.0007350293864866,-0.0007547145071142,0.0007350293864866,-0.0007547145071142,0.0,0.0,-0.7721851707916665,0.0
1619037142147,1619037142206,3,-2.7910062513361453e-05,-0.0001596217411142,-2.7910062513361453e-05,-0.0001596217411142,0.0,0.0,0.0,0.17310134234769853
1619037144068,1619037144140,3,-0.0001347215835133,-0.0002664332671142,-0.0001347215835133,-0.0002664332671142,0.0,0.0,0.0,0.468156196613348
1619038107889,1619038107941,4,0.0002925245064866,-0.0003427272071142,0.0002925245064866,-0.0003427272071142,0.0,0.0,-0.7065340266506147,0.0
1619038108683,1619038108738,4,-2.7910062513361453e-05,-2.229264011427565e-05,-2.7910062513361453e-05,-2.229264011427565e-05,0.0,0.0,0.0,0.8968294697886817
1619038502680,1619038502721,5,-0.0003941210035133,-5.2810218114275655e-05,-0.0003941210035133,-5.2810218114275655e-05,0.0,0.0,0.0,1.437594805953449
1619038507043,1619038507095,5,0.0004603711864866,-0.0004800563071142,0.0004603711864866,-0.0004800563071142,0.0,0.0,-0.7644691215656164,0.0
1619039027224,1619039027297,6,0.0002467481264866,-0.0001748805271142,0.0002467481264866,-0.0001748805271142,0.0,0.0,-0.9542279424016149,0.0
1619039027610,1619039027675,6,-0.0002873094735133,-0.0003885035771142,-0.0002873094735133,-0.0003885035771142,0.0,0.0,0.0,0.6367656050869989
1619039027996,1619039028078,6,0.0001399366164866,3.8742512885724345e-05,0.0001399366164866,3.8742512885724345e-05,0.0,0.0,1.3007039607670678,0.0
1619039028375,1619039028453,6,-7.368642951336145e-05,0.0002523655628857,-7.368642951336145e-05,0.0002523655628857,0.0,0.0,0.0,-0.2840855272662385
1619039029185,1619039029242,6,-0.0002873094735133,-6.806900711427566e-05,-0.0002873094735133,-6.806900711427566e-05,0.0,0.0,0.0,1.338166793397643
1619039029605,1619039029661,6,3.312509348663855e-05,-0.0002816920571142,3.312509348663855e-05,-0.0002816920571142,0.0,0.0,-0.11705570148730081,0.0
1619039029989,1619039030053,6,3.312509348663855e-05,-0.0002816920571142,3.312509348663855e-05,-0.0002816920571142,0.0,0.0,-0.11705570148730081,0.0
1619039030384,1619039030442,6,-0.0002873094735133,0.0003591770928857,-0.0002873094735133,0.0003591770928857,0.0,0.0,0.0,-0.6746862742329315
1619039030777,1619039030850,6,3.312509348663855e-05,-0.0002816920571142,3.312509348663855e-05,-0.0002816920571142,0.0,0.0,-0.11705570148730081,0.0
1619039249436,1619039249474,8,-0.0001804979535133,-0.0001748805271142,-0.0001804979535133,-0.0001748805271142,0.0,0.0,0.0,0.8012037310477989
1619039250013,1619039250057,8,-0.0005009325235133,-0.0004953151071142,-0.0005009325235133,-0.0004953151071142,0.0,0.0,0.0,0.7910366780549082
1619039251991,1619039252043,8,-0.0001652391635133,-0.0029367213071142,-0.0001652391635133,-0.0029367213071142,0.0,0.0,0.0,0.05620727965814836
