pressStart,pressStop,label,max beta,max gamma,min beta,min gamma,mean beta,mean gamma
1622229791787,1622229791859,8,,,,,,
1622229792263,1622229792321,9,-0.00010899192368991019,-0.00016286520133940835,-0.00010899192368991019,-0.00016286520133940835,0.0,0.0
1622229792999,1622229793054,0,,,,,,
1622229797162,1622229797206,1,-0.0003226149736899102,0.00015756936866059165,-0.0003226149736899102,0.00015756936866059165,0.0,0.0
1622229797556,1622229797617,2,,,,,,
1622229798008,1622229798062,3,,,,,,
1622229798818,1622229798863,4,,,,,,
1622229799204,1622229799258,5,0.00021144264631008978,0.00015756936866059165,-0.0003073561836899102,0.0003711924186605916,-4.79567686899102e-05,0.00026438089366059164
1622229799640,1622229799693,6,-0.00010899192368991019,0.0002643808886605916,-0.00010899192368991019,0.0002643808886605916,0.0,0.0
1622229800481,1622229800522,7,-0.00010899192368991019,5.075783866059165e-05,-0.00010899192368991019,5.075783866059165e-05,0.0,0.0
1622229800905,1622229800967,8,,,,,,
1622229801341,1622229801411,9,,,,,,
1622229802243,1622229802291,0,-0.0002005446636899102,5.075783866059165e-05,-0.0002005446636899102,5.075783866059165e-05,0.0,0.0
1622229805545,1622229805616,1,,,,,,
1622229805991,1622229806063,2,,,,,,
1622229806403,1622229806473,3,-0.00021580345368991022,0.00015756936866059165,-0.0002005446636899102,0.0005848154586605916,-0.0002081740586899102,0.0003711924136605916
1622229807193,1622229807249,4,-0.0002005446636899102,0.0002643808886605916,-0.0002005446636899102,0.0002643808886605916,0.0,0.0
1622229807605,1622229807659,5,-0.0004141677136899102,0.0004780039186605916,-0.0004141677136899102,0.0004780039186605916,0.0,0.0
1622229808071,1622229808112,6,-0.00010899192368991019,-0.00016286520133940835,-0.00010899192368991019,-0.00016286520133940835,0.0,0.0
1622229808851,1622229808916,7,-0.0005209792136899101,-5.605368133940835e-05,-0.0005209792136899101,-5.605368133940835e-05,0.0,0.0
1622229809281,1622229809352,8,-0.0003073561836899102,0.00015756936866059165,-0.0003073561836899102,0.00015756936866059165,0.0,0.0
1622229809700,1622229809746,9,,,,,,
1622229810502,1622229810532,0,,,,,,
1622229816452,1622229816524,1,0.00021144264631008978,-5.605368133940835e-05,0.00021144264631008978,-5.605368133940835e-05,0.0,0.0
1622229816847,1622229816901,2,-0.00010899192368991019,-0.00016286520133940835,-0.00010899192368991019,-0.00016286520133940835,0.0,0.0
